signalName,t,tWall,value,unit
serial:COM8/motor_angle,4992588,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992588,1786326464172,7.903,V
serial:COM8/phase_v_v,4992588,1786326464172,7.925,V
serial:COM8/phase_w_v,4992588,1786326464172,7.941,V
serial:COM8/motor_angle,4992590,1786326464172,139.35,deg
serial:COM8/phase_u_v,4992590,1786326464172,8.071,V
serial:COM8/phase_v_v,4992590,1786326464172,8.082,V
serial:COM8/phase_w_v,4992590,1786326464172,8.109,V
serial:COM8/motor_angle,4992592,1786326464172,139.35,deg
serial:COM8/phase_u_v,4992592,1786326464172,7.569,V
serial:COM8/phase_v_v,4992592,1786326464172,7.569,V
serial:COM8/phase_w_v,4992592,1786326464172,7.596,V
serial:COM8/motor_angle,4992594,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992594,1786326464172,7.725,V
serial:COM8/phase_v_v,4992594,1786326464172,7.725,V
serial:COM8/phase_w_v,4992594,1786326464172,7.747,V
serial:COM8/motor_angle,4992596,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992596,1786326464172,7.866,V
serial:COM8/phase_v_v,4992596,1786326464172,7.876,V
serial:COM8/phase_w_v,4992596,1786326464172,7.903,V
serial:COM8/motor_angle,4992598,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992598,1786326464172,8.028,V
serial:COM8/phase_v_v,4992598,1786326464172,8.028,V
serial:COM8/phase_w_v,4992598,1786326464172,8.065,V
serial:COM8/motor_angle,4992600,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992600,1786326464172,7.526,V
serial:COM8/phase_v_v,4992600,1786326464172,7.531,V
serial:COM8/phase_w_v,4992600,1786326464172,7.558,V
serial:COM8/motor_angle,4992602,1786326464172,139.42,deg
serial:COM8/phase_u_v,4992602,1786326464172,7.677,V
serial:COM8/phase_v_v,4992602,1786326464172,7.682,V
serial:COM8/phase_w_v,4992602,1786326464172,7.704,V
serial:COM8/motor_angle,4992604,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992604,1786326464172,7.833,V
serial:COM8/phase_v_v,4992604,1786326464172,7.839,V
serial:COM8/phase_w_v,4992604,1786326464172,7.860,V
serial:COM8/motor_angle,4992606,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992606,1786326464172,7.979,V
serial:COM8/phase_v_v,4992606,1786326464172,7.995,V
serial:COM8/phase_w_v,4992606,1786326464172,8.022,V
serial:COM8/motor_angle,4992608,1786326464172,139.44,deg
serial:COM8/phase_u_v,4992608,1786326464172,7.482,V
serial:COM8/phase_v_v,4992608,1786326464172,7.499,V
serial:COM8/phase_w_v,4992608,1786326464172,7.515,V
serial:COM8/motor_angle,4992610,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992610,1786326464172,7.639,V
serial:COM8/phase_v_v,4992610,1786326464172,7.639,V
serial:COM8/phase_w_v,4992610,1786326464172,7.671,V
serial:COM8/motor_angle,4992612,1786326464172,139.42,deg
serial:COM8/phase_u_v,4992612,1786326464172,7.795,V
serial:COM8/phase_v_v,4992612,1786326464172,7.785,V
serial:COM8/phase_w_v,4992612,1786326464172,7.822,V
serial:COM8/motor_angle,4992614,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992614,1786326464172,7.947,V
serial:COM8/phase_v_v,4992614,1786326464172,7.952,V
serial:COM8/phase_w_v,4992614,1786326464172,7.979,V
serial:COM8/motor_angle,4992616,1786326464172,139.42,deg
serial:COM8/phase_u_v,4992616,1786326464172,8.103,V
serial:COM8/phase_v_v,4992616,1786326464172,8.109,V
serial:COM8/phase_w_v,4992616,1786326464172,8.136,V
serial:COM8/motor_angle,4992618,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992618,1786326464172,7.596,V
serial:COM8/phase_v_v,4992618,1786326464172,7.607,V
serial:COM8/phase_w_v,4992618,1786326464172,7.634,V
serial:COM8/motor_angle,4992620,1786326464172,139.39,deg
serial:COM8/phase_u_v,4992620,1786326464172,7.742,V
serial:COM8/phase_v_v,4992620,1786326464172,7.758,V
serial:COM8/phase_w_v,4992620,1786326464172,7.785,V
serial:COM8/motor_angle,4992622,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992622,1786326464172,7.903,V
serial:COM8/phase_v_v,4992622,1786326464172,7.909,V
serial:COM8/phase_w_v,4992622,1786326464172,7.941,V
serial:COM8/motor_angle,4992624,1786326464172,139.37,deg
serial:COM8/phase_u_v,4992624,1786326464172,8.060,V
serial:COM8/phase_v_v,4992624,1786326464172,8.071,V
serial:COM8/phase_w_v,4992624,1786326464172,8.103,V
serial:COM8/motor_angle,4992626,1786326464244,139.39,deg
serial:COM8/phase_u_v,4992626,1786326464244,7.569,V
serial:COM8/phase_v_v,4992626,1786326464244,7.563,V
serial:COM8/phase_w_v,4992626,1786326464244,7.590,V
serial:COM8/motor_angle,4992628,1786326464244,139.37,deg
serial:COM8/phase_u_v,4992628,1786326464244,7.704,V
serial:COM8/phase_v_v,4992628,1786326464244,7.720,V
serial:COM8/phase_w_v,4992628,1786326464244,7.742,V
serial:COM8/motor_angle,4992630,1786326464244,139.42,deg
serial:COM8/phase_u_v,4992630,1786326464244,7.871,V
serial:COM8/phase_v_v,4992630,1786326464244,7.871,V
serial:COM8/phase_w_v,4992630,1786326464244,7.898,V
serial:COM8/motor_angle,4992632,1786326464244,139.37,deg
serial:COM8/phase_u_v,4992632,1786326464244,8.022,V
serial:COM8/phase_v_v,4992632,1786326464244,8.028,V
serial:COM8/phase_w_v,4992632,1786326464244,8.060,V
serial:COM8/motor_angle,4992634,1786326464244,139.37,deg
serial:COM8/phase_u_v,4992634,1786326464244,7.526,V
serial:COM8/phase_v_v,4992634,1786326464244,7.526,V
serial:COM8/phase_w_v,4992634,1786326464244,7.553,V
serial:COM8/motor_angle,4992636,1786326464244,139.37,deg
serial:COM8/phase_u_v,4992636,1786326464244,7.671,V
serial:COM8/phase_v_v,4992636,1786326464244,7.682,V
serial:COM8/phase_w_v,4992636,1786326464244,7.698,V
serial:COM8/motor_angle,4992638,1786326464244,139.39,deg
serial:COM8/phase_u_v,4992638,1786326464244,7.817,V
serial:COM8/phase_v_v,4992638,1786326464244,7.839,V
serial:COM8/phase_w_v,4992638,1786326464244,7.855,V
serial:COM8/motor_angle,4992640,1786326464244,139.44,deg
serial:COM8/phase_u_v,4992640,1786326464244,7.984,V
serial:COM8/phase_v_v,4992640,1786326464244,7.990,V
serial:COM8/phase_w_v,4992640,1786326464244,8.017,V
