signalName,t,tWall,value,unit
serial:COM8/phase_w_v,158962,1786321630458,7.677,V
serial:COM8/motor_angle,158964,1786321630458,196.66,deg
serial:COM8/phase_u_v,158964,1786321630458,7.785,V
serial:COM8/phase_v_v,158964,1786321630458,7.795,V
serial:COM8/phase_w_v,158964,1786321630458,7.822,V
serial:COM8/motor_angle,158966,1786321630458,196.70,deg
serial:COM8/phase_u_v,158966,1786321630458,7.930,V
serial:COM8/phase_v_v,158966,1786321630458,7.952,V
serial:COM8/phase_w_v,158966,1786321630458,7.968,V
serial:COM8/motor_angle,158968,1786321630458,196.72,deg
serial:COM8/phase_u_v,158968,1786321630458,8.092,V
serial:COM8/phase_v_v,158968,1786321630458,8.103,V
serial:COM8/phase_w_v,158968,1786321630458,8.125,V
serial:COM8/motor_angle,158970,1786321630533,196.66,deg
serial:COM8/phase_u_v,158970,1786321630533,7.607,V
serial:COM8/phase_v_v,158970,1786321630533,7.617,V
serial:COM8/phase_w_v,158970,1786321630533,7.639,V
serial:COM8/motor_angle,158972,1786321630533,196.72,deg
serial:COM8/phase_u_v,158972,1786321630533,7.752,V
serial:COM8/phase_v_v,158972,1786321630533,7.758,V
serial:COM8/phase_w_v,158972,1786321630533,7.790,V
serial:COM8/motor_angle,158974,1786321630533,196.68,deg
serial:COM8/phase_u_v,158974,1786321630533,7.898,V
serial:COM8/phase_v_v,158974,1786321630533,7.909,V
serial:COM8/phase_w_v,158974,1786321630533,7.936,V
serial:COM8/motor_angle,158976,1786321630533,196.68,deg
serial:COM8/phase_u_v,158976,1786321630533,8.060,V
serial:COM8/phase_v_v,158976,1786321630533,8.060,V
serial:COM8/phase_w_v,158976,1786321630533,8.087,V
serial:COM8/motor_angle,158978,1786321630533,196.66,deg
serial:COM8/phase_u_v,158978,1786321630533,7.569,V
serial:COM8/phase_v_v,158978,1786321630533,7.585,V
serial:COM8/phase_w_v,158978,1786321630533,7.612,V
serial:COM8/motor_angle,158980,1786321630533,196.70,deg
serial:COM8/phase_u_v,158980,1786321630533,7.725,V
serial:COM8/phase_v_v,158980,1786321630533,7.725,V
serial:COM8/phase_w_v,158980,1786321630533,7.752,V
serial:COM8/motor_angle,158982,1786321630533,196.72,deg
serial:COM8/phase_u_v,158982,1786321630533,7.866,V
serial:COM8/phase_v_v,158982,1786321630533,7.882,V
serial:COM8/phase_w_v,158982,1786321630533,7.898,V
serial:COM8/motor_angle,158984,1786321630533,196.63,deg
serial:COM8/phase_u_v,158984,1786321630533,8.017,V
serial:COM8/phase_v_v,158984,1786321630533,8.028,V
serial:COM8/phase_w_v,158984,1786321630533,8.060,V
